nodeId,networkId,tokenName,tokenSymbol,nodeGroup,date,nodeStake,pubsCommited,pubsCommited_inclOutOfTop3,pubsCommited1stEpochOnly,pubsCommited1stEpochOnly_inclOutOfTop3,estimatedEarnings,cumulativeEstimatedEarnings,txFees,payouts,cumulativePayouts,ask
46,QmbQeQsPytKnBVbRJsLosGZGPXcUaBMbgfeB6rKbiBDxGc,Hotnode5,Hotnode5,Alliance,2023-07-07T00:00:00.000Z,58921.274373974564,107,130,22,45,17.636180419921875,2288.371130371094,4.26353264e-10,8.299156412760416,1321.2743739745642,0.24
47,QmSdi4m5SBfPU8VcTB3dB2i1HWAV6G4VdPQgo7K8xEqFWU,Hotnode6,Hotnode6,Alliance,2023-07-07T00:00:00.000Z,58535.959408438765,103,103,31,31,16.349791259765624,1655.6253186035156,4.69821512e-10,14.039522971191406,935.9594084387614,0.24
48,QmXV8HvaDmb59ZXeeLKjQCUKf9WTNyAWFPq7N7YBBGercj,Hotnode8,Hotnode8,Alliance,2023-07-07T00:00:00.000Z,60781.35010908484,128,128,34,34,20.159930419921874,3371.7666564941405,4.13638024e-10,7.870159714626736,2595.4481090848344,0.24
49,QmWPGrwxjcFP8MAuS8PGPxWabtQR9kcXnyDpXrUULpnucd,Hotnode7,Hotnode7,Alliance,2023-07-07T00:00:00.000Z,59313.739281234,113,113,31,31,18.373388671875,2464.7338962402346,5.04639352e-10,17.030216097276476,1713.7392812339951,0.24
51,QmcmsZ76Yrm3sf6jZx7SX83W3CnWwadfYQ6YerefWAZuuH,drMurlly-DKGv6-1,DKGv6-1,Alliance,2023-07-07T00:00:00.000Z,50025.74922089533,86,86,31,31,15.26454345703125,1349.8964445800782,3.00285032e-10,6.163901206054687,775.7492208953361,0.24
52,QmWV8WbhuXj22tbWKc9pnfPaCAdWKRZpMDnpAKxfpCXM2R,drMurlly-DKGv6-2,DKGv6-2,Alliance,2023-07-07T00:00:00.000Z,50023.057719146615,80,80,21,21,12.50529052734375,1594.9817373046876,2.58090688e-10,4.882220393880208,1073.0577191466155,0.24
53,QmYTjVNYTPFMiRhnfyLBKMzfYBTdbktTSMh1ZKpzvZu1sj,TRAC02,TRAC02,Solo,2023-07-07T00:00:00.000Z,53077.189940851415,46,52,15,18,8.10076904296875,1835.9631652832031,2.1106864e-10,5.876263502604166,1077.1899408514178,0.24
54,QmfGTWRn5pJ3mHZ1iZnviLJe3TFHJMQ5bFZAUr1mnD2Rf5,Weave,WEAV,Solo,2023-07-07T00:00:00.000Z,51358.67207170184,80,80,34,34,16.95,2292.75852734375,4.1203836e-10,15.999715434027777,1358.6720717018409,0.24
55,QmS7qKhwkGUPj4HtETibDmSSgu5FsNbKxtWYrnLGEghqK5,Hotnode1,Hotnode1,Alliance,2023-07-07T00:00:00.000Z,52725.755072060005,224,224,91,91,47.169609375,4661.6409765625,8.97643428e-10,26.603898166775174,2685.7550720600043,0.24
40,QmRWR3W32A1eiqW7nWwcPxPbmK68VzXpyPrS7rpcjrY7SV,Branimir Rakic X87,BRX87,Alliance,2023-07-07T00:00:00.000Z,76983.88500648977,124,124,55,55,26.082828369140625,2847.864848388672,4.18492718e-10,7.818706868489583,1983.8850064897777,0.24
41,Qmaa96tesPwJCBjnhJgPBfpFg4HKvU2BLE2ao4g2bg9hVT,Branimir Rakic X88,BRX88,Alliance,2023-07-07T00:00:00.000Z,76432.55116259061,68,68,27,27,14.5425,2130.0332087402344,4.56226928e-10,15.527073141276041,1432.5511625906033,0.24
42,QmX4HRTqVpPVui5sLHVaxBdu4TXq92xc9jiJftmSd9FcjC,Branimir Rakic X,BRX,Alliance,2023-07-07T00:00:00.000Z,74394.4999589167,104,123,23,42,16.940863037109374,3456.9413249511717,2.74459944e-10,0.0,1894.4999589166937,0.24
43,QmdddUvKwcoq7FTmjoWqZxKiBE4izexcJ9jwzTHrNFUpVz,Branimir Rakic X89,BRX89,Alliance,2023-07-07T00:00:00.000Z,76851.0719857194,195,220,63,88,40.13671875,3340.2174443359377,1.033189962e-09,32.51490918375651,1851.071985719401,0.24
44,QmSjLxW54uyPTKtJ3LZcNCmjZReKA2PyieHuuGKkkhA5vT,kCosmi,kCC,Alliance,2023-07-07T00:00:00.000Z,102555.8264406236,234,242,61,69,35.967132568359375,3877.212928222656,9.05677264e-10,22.294034187282985,2584.8264406235985,0.24
80,QmPx8gKqABFQuzYTHD7Ka9uvbFvmg7hfezU8BYcUahvVUC,Amado4,Amado4,Alliance,2023-07-07T00:00:00.000Z,52835.54827467882,96,112,27,43,19.402265625,774.749677734375,2.80157304e-10,4.105381944444444,335.54827467881944,0.24
81,QmNrKvfW4Mw6bgzkVr55bLyMNDLhe4qKaXz58Yfpa2CDYY,drMurlly-DKGv6-4,DKGv6-4,Alliance,2023-07-07T00:00:00.000Z,50011.721366176214,45,45,18,18,9.31265625,759.312099609375,1.18849008e-10,1.9710069444444442,501.72136617621527,0.24
82,QmeoBNoPq4oyRhJrufF6mPkVA7sKX9keYEwLMFbNUfqyY5,SHIFT01,ST01,Alliance,2023-07-07T00:00:00.000Z,53664.47150806858,21,21,21,21,5.36109375,612.07828125,6.3347856e-11,1.7694444444444444,379.4715080685764,0.24
83,QmNRfsnE4Ea9rGkYkgnprre2Us4Dz4G85QKUi3V5iRBPsY,@2961b8f91e1726913d,32d1bf71eabad0ad22d8c86,Solo,2023-07-07T00:00:00.000Z,55330.04490377604,35,35,35,35,8.864765625,679.30525,1.20763344e-10,5.183976236979166,330.0449037760417,0.2
84,QmTjs8wGS297NsQ9B3D42E11dUWAR8P3XsikvuKkJy8qFD,Sinoloa1,SNL1,Solo,2023-07-07T00:00:00.000Z,53290.872633349245,47,47,47,47,11.3634375,839.614796875,1.29102368e-10,2.346657986111111,290.8726333492477,0.24
85,QmVR9JM6mzJwwEQ9YkfJg3ZrrQK13jDARRuoykyhyh9Nbc,SHIFT02,ST02,Alliance,2023-07-07T00:00:00.000Z,53623.7183674566,37,69,37,69,8.99296875,771.63790625,2.02780304e-10,5.148301866319444,338.7183674565972,0.24
86,Qmb44HMCYoQPkNfxxVE6rDtYv3uoKZJkp52cpfQi72BXqD,Sinaloa2,SNL2,Solo,2023-07-07T00:00:00.000Z,53159.89083885417,61,61,61,61,14.771015625,691.120296875,1.47928184e-10,1.4027777777777777,159.89083885416667,0.24
87,QmSmkRKYw171oGV4iPJxd6MDSrnLu7AiKjsawz5hVDpZxt,SHIFT03,ST03,Alliance,2023-07-07T00:00:00.000Z,53656.78773343316,26,26,26,26,6.522421875,612.060234375,6.325684e-11,0.8068359375,371.7877334331597,0.24
88,QmT1sYXxgfnuN43Uu9DFkanJSUCB6WkWS3H4eUb4bRGNAK,SHIFT04,ST04,Alliance,2023-07-07T00:00:00.000Z,53459.63267355903,26,26,26,26,6.250078125,443.344921875,6.0714744e-11,0.5194444444444444,174.63267355902778,0.24
89,QmRHFJSMg6soz7PKegG4WW9mZxBns8FXNqEGkHE9UanPfm,SHIFT05,ST05,Alliance,2023-07-07T00:00:00.000Z,53492.21768154514,28,28,28,28,7.29234375,503.59353125,9.199872e-11,3.416704644097222,207.21768154513887,0.24
102,Qmcj2eQrYT2FQeXXKVHkmGPxkJisGUx3ZTK9vnw8Q1qskT,drMurlly-DKGv6-5,DKGv6-5,Alliance,2023-07-07T00:00:00.000Z,50009.829473198784,44,44,44,44,10.712578125,515.526328125,1.28848848e-10,2.686111111111111,39.82947319878472,0.24
103,QmYUQxkU1ZLXi95EPTUMWwVdkuFcpLSdeM1R4aD6C6MXDH,LIT,LIT,Solo,2023-07-07T00:00:00.000Z,50031.79867621528,39,39,39,39,9.65203125,477.55546875,1.2154656e-10,3.7854275173611107,31.798676215277776,0.22
104,QmdaU5wBTFSTkPuA2Pmq7Wbqrw4Nr6w8yR64rjbwYpBqL1,SOON3,EMP3,Alliance,2023-07-07T00:00:00.000Z,50025.95960286458,39,39,39,39,9.69890625,480.2025,1.17803792e-10,2.589713541666667,25.95960286458333,0.24
105,QmQrD9YyhJY1oZ35fJ8CRo3VM8t5ABQrjS2R23Abg33KJJ,Two Ravens E&C,TWRVN,Solo,2023-07-07T00:00:00.000Z,52312.451555555555,25,25,25,25,6.34171875,176.837671875,6.6943192e-11,0.8833333333333333,7.320555555555555,0.002
106,QmXEuMWk67BH2dbvFSyEBRt72Mv3m97EJh89PVz2YmQbwr,SPARK,PWD,Solo,2023-07-07T00:00:00.000Z,50006.02515190972,39,40,39,40,9.4828125,406.765078125,1.05546432e-10,1.2862630208333332,6.025151909722222,0.24
107,QmYUipWZSu6XAGbAw6az5Jg3fL9kRJiSLqsHPVFMagnJbU,SPARK3,PWD3,Solo,2023-07-07T00:00:00.000Z,50029.804299587675,66,66,66,66,16.220390625,628.19859375,1.83295088e-10,4.577430555555555,29.804299587673608,0.24
108,QmancZ6c2zGCpujhhSLHrg9naAY8BwAGSJVPgRUMfG4AxE,SPARK4,PWD4,Solo,2023-07-07T00:00:00.000Z,50014.094737413194,43,43,43,43,10.45640625,455.27578125,1.03616968e-10,0.7666666666666666,14.094737413194444,0.24
109,QmdGgJWhw46SDPuGh8DQKoDYRGqC5QPWVGuatn1ggqrCar,SPARK5,PWD5,Solo,2023-07-07T00:00:00.000Z,50033.963671875,59,59,59,59,14.551640625,617.46421875,1.67634048e-10,4.305745442708333,33.963671874999996,0.24
110,QmbBn8L27ewqEA3V2mYqUqTwWq1Zk9jKXJst9meALVNXki,SPARK6,PWD6,Solo,2023-07-07T00:00:00.000Z,50020.85386827257,35,42,35,42,8.526328125,352.69171875,1.32837968e-10,3.7221842447916664,20.853868272569443,0.24
111,QmXWrYF6yBfFudYzRx272jMNKbnSD2gsxJXBDCMSBdZuK8,SPARK2,PWD2,Solo,2023-07-07T00:00:00.000Z,50022.84908040365,24,26,24,26,5.97375,392.8059375,9.7643232e-11,4.535894097222222,22.849080403645832,0.24
112,QmQosDTb7acNGdCA87H7AaioHoUwXzyhTJ7syqhCdEzagM,Pull,PUL,Solo,2023-07-07T00:00:00.000Z,50513.32517089844,37,50,37,50,9.05484375,357.7903125,1.43517944e-10,2.6812635633680557,13.3251708984375,0.22
113,QmSKeBQHJDgKyCbUZW3Mbtt75vsW64n3MnY8cMom5eSPjq,kooltek68,kooltek68,Solo,2023-07-07T00:00:00.000Z,55550.0,46,46,46,46,11.173359375,414.691171875,1.02175312e-10,0.0,,0.24
114,QmaUMsMLhMwC21L9qcPu9VBNpYAuEnGTNUK2tPwRge4XH9,SDUINODE,SDUI,Solo,2023-07-07T00:00:00.000Z,60000.0,0,0,0,0,0.0,0.46,,0.0,,0.24
115,QmW4nmy8bvTNSUkBaHFwdBx37BbZPAcwHX5ZYKFNqjU6Qz,dkgnode1,DKGN1,Solo,2023-07-07T00:00:00.000Z,300000.0,88,88,88,88,22.12265625,573.955359375,1.98252232e-10,0.0,,0.0001
116,QmcZHDH5XnrifFUA2FhBWmjsgQFwqibvXqHMQTB9VKNG3y,dkgnode2,DKGN2,Solo,2023-07-07T00:00:00.000Z,400000.0,117,123,117,123,28.6875,537.076640625,2.77339664e-10,0.0,,1e-05
117,QmdSpXBSLic3C4oJK6HpJ6qzEY4Ni1mH8MVDdzUVeT3Kxv,dkg_node_3_token,dkg_node_3,Solo,2023-07-07T00:00:00.000Z,400000.0,85,94,85,94,20.892421875,325.289296875,2.10851424e-10,0.0,,0.001
118,QmPtxryUf9L9xLkTkSMZaTdUjCjX2XAUgzGkZtYpnsVfgN,dkg_node_4_token,dkg_node_4,Solo,2023-07-07T00:00:00.000Z,400000.0,0,0,0,0,0.0,18.153046875,,0.0,,0.005
119,QmQEU9yMiERqaQEXuWohadDeGwkBF1hsVE7AWqCzCJQyHv,dkg_node_5_token,dkg_node_5,Solo,2023-07-07T00:00:00.000Z,300000.0,93,93,93,93,22.69875,364.8459375,2.13818472e-10,0.0,,0.01
90,QmW9RZBE7gdsLVa7hhzjik48yz8zDjaBJH3ih3QpBVSEGv,SHIFT06,ST06,Alliance,2023-07-07T00:00:00.000Z,53305.93290201823,44,44,44,44,10.626328125,549.861640625,1.2094124e-10,3.8770155164930555,20.932902018229164,0.24
91,QmaM3ubEDegc8uRb7kDnFp2M1Y2A86PBDdXEMy5qBRVWnf,SHIFT07,ST07,Alliance,2023-07-07T00:00:00.000Z,53509.45859084201,63,63,63,63,15.48328125,796.63640625,1.62756008e-10,3.1706705729166664,224.45859084201388,0.24
92,QmUB5Pb2UUyeH9AYhJpyxpGF7yNzW98ujJsVkoSgAy3ScG,PEMA01,PEMA01,Alliance,2023-07-07T00:00:00.000Z,50155.28603666233,26,26,26,26,6.24,305.45484375,6.1708016e-11,0.2,155.28603666232638,0.24
93,QmcSxJE8nZmRZufLoJF78jcUTsa1pe54U2XXRHamGBxT4N,PEMA02,PEMA02,Solo,2023-07-07T00:00:00.000Z,50206.91233055787,43,43,43,43,10.4896875,522.058896484375,1.12017176e-10,1.9847113715277778,206.91233055787038,0.17
94,QmWXFBUi5EBPpUYXS8Chswymgct14DugGQABzt32m3Ly4p,Kanos,KAN,Alliance,2023-07-07T00:00:00.000Z,50220.605875698784,42,42,42,42,10.319765625,630.22671875,1.20874504e-10,3.1388888888888884,220.6058756987847,0.24
95,QmYFJVZRqxoF93LtWPuZYr5ADBVzkkN9bQ52pYxtt46JvU,Kwalla,KWLA,Solo,2023-07-07T00:00:00.000Z,50000.0,40,40,40,40,9.6,261.7,8.9586264e-11,0.0,,0.29
96,Qmf4h7WE79aqjRsE9iA4KnHwDHqySJtuDXir2Gf6FCaT1w,BID,BID,Solo,2023-07-07T00:00:00.000Z,51585.9431446875,82,82,82,82,20.0728125,863.1646875,2.29447232e-10,5.129557291666666,585.9431446875,0.2
97,QmV7yVitPPfGm6AqkiLWQLHpv47KuBmtnswRGW4yunAHZB,PEMA03,PEMA03,Solo,2023-07-07T00:00:00.000Z,50273.386447881945,34,34,34,34,8.49890625,416.476875,8.349228e-11,1.2388888888888887,273.38644788194443,0.17
98,QmWnnXzeuePCiS89PWsk6aRLGDZUA7tQLpV9pfUimodtBQ,@4165341117b199642b,d863ad7d34abf88958b09ba,Solo,2023-07-07T00:00:00.000Z,50899.15687645399,78,78,78,78,19.825546875,1225.07578125,2.42349088e-10,8.350556098090276,399.15687645399305,0.24
99,QmYnZYqsuzA4Pr21YeDtQSouDvr4nT5wshnSdaa6A3uvG8,SOON,EMP,Alliance,2023-07-07T00:00:00.000Z,50049.5265109592,30,30,30,30,7.438828125,294.02578125,1.08865808e-10,5.151361762152777,49.52651095920139,0.24
100,QmTV8KALCUi2dcoAZ3W13foKDvayJFie1VoZTjDLFLUunM,SOON2,EMP2,Alliance,2023-07-07T00:00:00.000Z,50053.27355685764,52,52,52,52,12.719765625,495.585234375,1.394336e-10,2.522222222222222,53.27355685763889,0.24
101,QmdosmTKejBAhyXzqmideFKUyXMiucLXWRZvFST9mk8b37,drMurlly-DKGv6-3b,DKGv6-3b,Alliance,2023-07-07T00:00:00.000Z,50027.0985297309,77,77,77,77,19.01109375,773.519765625,2.22623288e-10,6.072490776909722,47.098529730902776,0.24
122,Qmb545S4B8aBzkjsUCAxjKiZpuBdgs9PgJUUD6cD4qg3A3,BioTwo,DNA,Alliance,2023-07-07T00:00:00.000Z,60000.0,24,43,24,43,5.76,35.266875,9.7619416e-11,0.0,,0.24
121,Qmb49PRCUmotz15MSyhUWuwzBg2ENtqDiUTb695HmfmvVD,OTLee,OTL,Alliance,2023-07-07T00:00:00.000Z,300000.0,0,0,0,0,0.0,0.0,4.443728e-12,0.0,,0.24
120,QmZYtjVipLma2AhHbjPRia9PJDe9vX7ezgTxNSFrSkWTKb,BioOne,TRAC,Solo,2023-07-07T00:00:00.000Z,60000.0,57,57,57,57,13.961953125,122.8096875,1.29074328e-10,0.0,,0.24
120,QmZYtjVipLma2AhHbjPRia9PJDe9vX7ezgTxNSFrSkWTKb,BioOne,TRAC,Solo,2023-07-06T00:00:00.000Z,60000.0,40,40,40,40,9.77203125,108.847734375,9.3109792e-11,0.0,,0.24
122,Qmb545S4B8aBzkjsUCAxjKiZpuBdgs9PgJUUD6cD4qg3A3,BioTwo,DNA,Alliance,2023-07-06T00:00:00.000Z,60000.0,20,36,20,36,4.8084375,29.506875,8.129832e-11,0.0,,0.24
102,Qmcj2eQrYT2FQeXXKVHkmGPxkJisGUx3ZTK9vnw8Q1qskT,drMurlly-DKGv6-5,DKGv6-5,Alliance,2023-07-06T00:00:00.000Z,50007.14336208767,33,33,33,33,8.18015625,504.81375,9.6275928e-11,2.619957139756944,37.14336208767361,0.24
103,QmYUQxkU1ZLXi95EPTUMWwVdkuFcpLSdeM1R4aD6C6MXDH,LIT,LIT,Solo,2023-07-06T00:00:00.000Z,50028.01324869792,41,41,41,41,10.598203125,467.9034375,1.20249736e-10,2.686111111111111,28.013248697916666,0.22
104,QmdaU5wBTFSTkPuA2Pmq7Wbqrw4Nr6w8yR64rjbwYpBqL1,SOON3,EMP3,Alliance,2023-07-06T00:00:00.000Z,50023.369889322916,42,42,42,42,10.54546875,470.50359375,1.22827208e-10,2.8666666666666663,23.369889322916666,0.24
105,QmQrD9YyhJY1oZ35fJ8CRo3VM8t5ABQrjS2R23Abg33KJJ,Two Ravens E&C,TWRVN,Solo,2023-07-06T00:00:00.000Z,52311.568222222224,16,27,16,27,3.912890625,170.495953125,7.3829696e-11,1.4027777777777777,6.437222222222222,0.002
106,QmXEuMWk67BH2dbvFSyEBRt72Mv3m97EJh89PVz2YmQbwr,SPARK,PWD,Solo,2023-07-06T00:00:00.000Z,50004.73888888889,37,38,37,38,9.1303125,397.282265625,9.04812e-11,0.4833333333333333,4.738888888888889,0.24
107,QmYUipWZSu6XAGbAw6az5Jg3fL9kRJiSLqsHPVFMagnJbU,SPARK3,PWD3,Solo,2023-07-06T00:00:00.000Z,50025.22686903212,40,40,40,40,9.84796875,611.978203125,1.16518304e-10,3.3866210937499996,25.226869032118053,0.24
108,QmancZ6c2zGCpujhhSLHrg9naAY8BwAGSJVPgRUMfG4AxE,SPARK4,PWD4,Solo,2023-07-06T00:00:00.000Z,50013.32807074653,37,37,37,37,9.2315625,444.819375,8.8286152e-11,0.7194444444444444,13.328070746527777,0.24
109,QmdGgJWhw46SDPuGh8DQKoDYRGqC5QPWVGuatn1ggqrCar,SPARK5,PWD5,Solo,2023-07-06T00:00:00.000Z,50029.65792643229,37,37,37,37,9.017578125,602.912578125,1.08538344e-10,3.0934217664930554,29.657926432291664,0.24
110,QmbBn8L27ewqEA3V2mYqUqTwWq1Zk9jKXJst9meALVNXki,SPARK6,PWD6,Solo,2023-07-06T00:00:00.000Z,50017.13168402778,26,31,26,31,6.26484375,344.165390625,9.9851922e-11,3.172222222222222,17.131684027777776,0.24
111,QmXWrYF6yBfFudYzRx272jMNKbnSD2gsxJXBDCMSBdZuK8,SPARK2,PWD2,Solo,2023-07-06T00:00:00.000Z,50018.313186306426,24,31,24,31,5.78484375,386.8321875,1.05737256e-10,3.6888888888888887,18.31318630642361,0.24
112,QmQosDTb7acNGdCA87H7AaioHoUwXzyhTJ7syqhCdEzagM,Pull,PUL,Solo,2023-07-06T00:00:00.000Z,50510.64390733507,24,35,24,35,5.811328125,348.73546875,1.03013264e-10,2.6918185763888887,10.643907335069445,0.22
113,QmSKeBQHJDgKyCbUZW3Mbtt75vsW64n3MnY8cMom5eSPjq,kooltek68,kooltek68,Solo,2023-07-06T00:00:00.000Z,55550.0,48,48,48,48,11.680546875,403.5178125,1.06942744e-10,0.0,,0.24
114,QmaUMsMLhMwC21L9qcPu9VBNpYAuEnGTNUK2tPwRge4XH9,SDUINODE,SDUI,Solo,2023-07-06T00:00:00.000Z,60000.0,0,0,0,0,0.0,0.46,,0.0,,0.24
115,QmW4nmy8bvTNSUkBaHFwdBx37BbZPAcwHX5ZYKFNqjU6Qz,dkgnode1,DKGN1,Solo,2023-07-06T00:00:00.000Z,300000.0,79,79,79,79,19.501640625,551.832703125,1.78753728e-10,0.0,,0.0001
116,QmcZHDH5XnrifFUA2FhBWmjsgQFwqibvXqHMQTB9VKNG3y,dkgnode2,DKGN2,Solo,2023-07-06T00:00:00.000Z,400000.0,79,81,79,81,19.40109375,508.389140625,1.82950288e-10,0.0,,1e-05
117,QmdSpXBSLic3C4oJK6HpJ6qzEY4Ni1mH8MVDdzUVeT3Kxv,dkg_node_3_token,dkg_node_3,Solo,2023-07-06T00:00:00.000Z,400000.0,50,56,50,56,12.3253125,304.396875,1.26664728e-10,0.0,,0.001
118,QmPtxryUf9L9xLkTkSMZaTdUjCjX2XAUgzGkZtYpnsVfgN,dkg_node_4_token,dkg_node_4,Solo,2023-07-06T00:00:00.000Z,400000.0,0,0,0,0,0.0,18.153046875,,0.0,,0.005
119,QmQEU9yMiERqaQEXuWohadDeGwkBF1hsVE7AWqCzCJQyHv,dkg_node_5_token,dkg_node_5,Solo,2023-07-06T00:00:00.000Z,300000.0,62,62,62,62,15.466171875,342.1471875,1.4247772e-10,0.0,,0.01
80,QmPx8gKqABFQuzYTHD7Ka9uvbFvmg7hfezU8BYcUahvVUC,Amado4,Amado4,Alliance,2023-07-06T00:00:00.000Z,52831.442892734376,80,95,23,38,16.499111328125,755.347412109375,2.38057968e-10,2.7476182725694445,331.442892734375,0.24
81,QmNrKvfW4Mw6bgzkVr55bLyMNDLhe4qKaXz58Yfpa2CDYY,drMurlly-DKGv6-4,DKGv6-4,Alliance,2023-07-06T00:00:00.000Z,50009.75035923177,31,31,16,16,6.867890625,749.999443359375,7.64202e-11,0.6833333333333333,499.7503592317708,0.24
82,QmeoBNoPq4oyRhJrufF6mPkVA7sKX9keYEwLMFbNUfqyY5,SHIFT01,ST01,Alliance,2023-07-06T00:00:00.000Z,53662.70206362413,13,13,13,13,3.154921875,606.7171875,3.9544304e-11,0.8833333333333333,377.70206362413194,0.24
83,QmNRfsnE4Ea9rGkYkgnprre2Us4Dz4G85QKUi3V5iRBPsY,@2961b8f91e1726913d,32d1bf71eabad0ad22d8c86,Solo,2023-07-06T00:00:00.000Z,55324.86092753906,16,16,16,16,3.9890625,670.440484375,7.0614248e-11,4.683333333333333,324.86092753906246,0.2
84,QmTjs8wGS297NsQ9B3D42E11dUWAR8P3XsikvuKkJy8qFD,Sinoloa1,SNL1,Solo,2023-07-06T00:00:00.000Z,53288.52597536314,28,28,28,28,7.02984375,828.251359375,7.8686488e-11,1.7694444444444444,288.5259753631366,0.24
85,QmVR9JM6mzJwwEQ9YkfJg3ZrrQK13jDARRuoykyhyh9Nbc,SHIFT02,ST02,Alliance,2023-07-06T00:00:00.000Z,53618.57006559028,20,41,20,41,4.8459375,762.6449375,1.11163704e-10,2.586520724826389,333.57006559027775,0.24
86,Qmb44HMCYoQPkNfxxVE6rDtYv3uoKZJkp52cpfQi72BXqD,Sinaloa2,SNL2,Solo,2023-07-06T00:00:00.000Z,53158.48806107639,31,31,31,31,7.517578125,676.34928125,7.382084e-11,0.4833333333333333,158.4880610763889,0.24
87,QmSmkRKYw171oGV4iPJxd6MDSrnLu7AiKjsawz5hVDpZxt,SHIFT03,ST03,Alliance,2023-07-06T00:00:00.000Z,53655.98089749566,26,26,26,26,6.575859375,605.5378125,6.873728e-11,1.286111111111111,370.9808974956597,0.24
88,QmT1sYXxgfnuN43Uu9DFkanJSUCB6WkWS3H4eUb4bRGNAK,SHIFT04,ST04,Alliance,2023-07-06T00:00:00.000Z,53459.113229114584,36,36,36,36,8.86171875,437.09484375,8.8006598e-11,1.0027777777777778,174.11322911458333,0.24
89,QmRHFJSMg6soz7PKegG4WW9mZxBns8FXNqEGkHE9UanPfm,SHIFT05,ST05,Alliance,2023-07-06T00:00:00.000Z,53488.80097690104,33,33,33,33,7.92,496.3011875,8.9780392e-11,2.0888888888888886,203.80097690104165,0.24
90,QmW9RZBE7gdsLVa7hhzjik48yz8zDjaBJH3ih3QpBVSEGv,SHIFT06,ST06,Alliance,2023-07-06T00:00:00.000Z,53302.05588650174,42,42,42,42,10.169765625,539.2353125,1.25421768e-10,3.6916666666666664,17.05588650173611,0.24
91,QmaM3ubEDegc8uRb7kDnFp2M1Y2A86PBDdXEMy5qBRVWnf,SHIFT07,ST07,Alliance,2023-07-06T00:00:00.000Z,53506.2879202691,36,36,36,36,8.93953125,781.153125,1.12664464e-10,4.1216796874999995,221.2879202690972,0.24
92,QmUB5Pb2UUyeH9AYhJpyxpGF7yNzW98ujJsVkoSgAy3ScG,PEMA01,PEMA01,Alliance,2023-07-06T00:00:00.000Z,50155.086036662324,31,31,31,31,7.513828125,299.21484375,7.6223464e-11,0.7194444444444444,155.0860366623264,0.24
93,QmcSxJE8nZmRZufLoJF78jcUTsa1pe54U2XXRHamGBxT4N,PEMA02,PEMA02,Solo,2023-07-06T00:00:00.000Z,50204.92761918634,33,33,33,33,8.093671875,511.569208984375,9.525976e-11,2.4194444444444443,204.92761918634258,0.17
94,QmWXFBUi5EBPpUYXS8Chswymgct14DugGQABzt32m3Ly4p,Kanos,KAN,Alliance,2023-07-06T00:00:00.000Z,50217.46698680989,27,27,27,27,6.48,619.906953125,8.6356136e-11,4.329991319444444,217.46698680989581,0.24
95,QmYFJVZRqxoF93LtWPuZYr5ADBVzkkN9bQ52pYxtt46JvU,Kwalla,KWLA,Solo,2023-07-06T00:00:00.000Z,50000.0,39,39,39,39,9.36,252.1,8.7170144e-11,0.0,,0.29
96,Qmf4h7WE79aqjRsE9iA4KnHwDHqySJtuDXir2Gf6FCaT1w,BID,BID,Solo,2023-07-06T00:00:00.000Z,51580.81358739583,53,53,53,53,12.843515625,843.091875,1.605926e-10,5.061111111111111,580.8135873958333,0.2
97,QmV7yVitPPfGm6AqkiLWQLHpv47KuBmtnswRGW4yunAHZB,PEMA03,PEMA03,Solo,2023-07-06T00:00:00.000Z,50272.147558993056,38,38,38,38,9.878203125,407.97796875,9.5465088e-11,1.8416666666666666,272.14755899305555,0.17
98,QmWnnXzeuePCiS89PWsk6aRLGDZUA7tQLpV9pfUimodtBQ,@4165341117b199642b,d863ad7d34abf88958b09ba,Solo,2023-07-06T00:00:00.000Z,50890.8063203559,60,60,60,60,14.544375,1205.250234375,1.7111892e-10,3.619444444444444,390.80632035590276,0.24
99,QmYnZYqsuzA4Pr21YeDtQSouDvr4nT5wshnSdaa6A3uvG8,SOON,EMP,Alliance,2023-07-06T00:00:00.000Z,50044.37514919705,21,21,21,21,5.16515625,286.586953125,7.3113816e-11,3.023198784722222,44.37514919704861,0.24
100,QmTV8KALCUi2dcoAZ3W13foKDvayJFie1VoZTjDLFLUunM,SOON2,EMP2,Alliance,2023-07-06T00:00:00.000Z,50050.75133463542,38,38,38,38,9.199921875,482.86546875,1.1407312e-10,4.408287217881944,50.75133463541666,0.24
101,QmdosmTKejBAhyXzqmideFKUyXMiucLXWRZvFST9mk8b37,drMurlly-DKGv6-3b,DKGv6-3b,Alliance,2023-07-06T00:00:00.000Z,50021.02603895399,51,51,51,51,12.3459375,754.508671875,1.67167752e-10,6.4299913194444445,41.02603895399305,0.24
5,QmUUdsHQmRfCPXdd84j3JQCFoJHVGmY3847kCkKSq6n7RN,Trace Labs Node 5,TLNODE_5,Trace Labs,2023-07-06T00:00:00.000Z,50704.867644337566,70,70,11,11,8.131212158203125,1221.3086298828125,2.5027439e-10,6.442723697916667,704.8676443375696,0.118
6,Qmeay8Jy7nMfi7i4ykeEg7qRS5Ba4NpwSH2aQTxXmjCrbL,Trace Labs Node 19,TLNODE_19,Trace Labs,2023-07-06T00:00:00.000Z,51139.748368384586,133,151,20,36,16.439249267578123,1941.0169689941406,3.56552168e-10,2.3355848524305554,1139.7483683845876,0.12
